code,multi_1,multi_2,multi_3,multi_4
'71907','13','13.2','13.2.3',' '
'71908','13','13.2','13.2.3',' '
'71909','13','13.2','13.2.3',' '
'71910','13','13.2','13.2.3',' '
'71911','13','13.2','13.2.3',' '
'71912','13','13.2','13.2.3',' '
'71913','13','13.2','13.2.3',' '
'71914','13','13.2','13.2.3',' '
'71915','13','13.2','13.2.3',' '
'71916','13','13.2','13.2.3',' '
'71917','13','13.2','13.2.3',' '
'71918','13','13.2','13.2.3',' '
'71919','13','13.2','13.2.3',' '
'71920','13','13.2','13.2.3',' '
'71921','13','13.2','13.2.3',' '
'71922','13','13.2','13.2.3',' '
'71923','13','13.2','13.2.3',' '
'71924','13','13.2','13.2.3',' '
'71925','13','13.2','13.2.3',' '
'71926','13','13.2','13.2.3',' '
'71927','13','13.2','13.2.3',' '
'71928','13','13.2','13.2.3',' '
'71929','13','13.2','13.2.3',' '
'71930','13','13.2','13.2.3',' '
'71931','13','13.2','13.2.3',' '
'71932','13','13.2','13.2.3',' '
'71933','13','13.2','13.2.3',' '
'71934','13','13.2','13.2.3',' '
'71935','13','13.2','13.2.3',' '
'71936','13','13.2','13.2.3',' '
'71937','13','13.2','13.2.3',' '
'71938','13','13.2','13.2.3',' '
'71939','13','13.2','13.2.3',' '
'71940','13','13.2','13.2.3',' '
'71941','13','13.2','13.2.3',' '
'71942','13','13.2','13.2.3',' '
'71943','13','13.2','13.2.3',' '
'71944','13','13.2','13.2.3',' '
'71945','13','13.2','13.2.3',' '
'71946','13','13.2','13.2.3',' '
'71947','13','13.2','13.2.3',' '
'71948','13','13.2','13.2.3',' '
'71949','13','13.2','13.2.3',' '
'71950','13','13.2','13.2.3',' '
'71951','13','13.2','13.2.3',' '
'71952','13','13.2','13.2.3',' '
'71953','13','13.2','13.2.3',' '
'71954','13','13.2','13.2.3',' '
'71955','13','13.2','13.2.3',' '
'71956','13','13.2','13.2.3',' '
'71957','13','13.2','13.2.3',' '
'71958','13','13.2','13.2.3',' '
'71959','13','13.2','13.2.3',' '
'71960','13','13.2','13.2.3',' '
'71961','13','13.2','13.2.3',' '
'71962','13','13.2','13.2.3',' '
'71963','13','13.2','13.2.3',' '
'71964','13','13.2','13.2.3',' '
'71965','13','13.2','13.2.3',' '
'71966','13','13.2','13.2.3',' '
'71967','13','13.2','13.2.3',' '
'71968','13','13.2','13.2.3',' '
'71969','13','13.2','13.2.3',' '
'7197 ','13','13.2','13.2.3',' '
'71970','13','13.2','13.2.3',' '
'71975','13','13.2','13.2.3',' '
'71976','13','13.2','13.2.3',' '
'71977','13','13.2','13.2.3',' '
'71978','13','13.2','13.2.3',' '
'71979','13','13.2','13.2.3',' '
'71980','13','13.2','13.2.3',' '
'71981','13','13.2','13.2.3',' '
'71982','13','13.2','13.2.3',' '
'71983','13','13.2','13.2.3',' '
'71984','13','13.2','13.2.3',' '
'71985','13','13.2','13.2.3',' '
'71986','13','13.2','13.2.3',' '
'71987','13','13.2','13.2.3',' '
'71988','13','13.2','13.2.3',' '
'71989','13','13.2','13.2.3',' '
'71990','13','13.2','13.2.3',' '
'71991','13','13.2','13.2.3',' '
'71992','13','13.2','13.2.3',' '
'71993','13','13.2','13.2.3',' '
'71994','13','13.2','13.2.3',' '
'71995','13','13.2','13.2.3',' '
'71996','13','13.2','13.2.3',' '
'71997','13','13.2','13.2.3',' '
'71998','13','13.2','13.2.3',' '
'71999','13','13.2','13.2.3',' '
'7210 ','13','13.3','13.3.1',' '
'7211 ','13','13.3','13.3.1',' '
'7212 ','13','13.3','13.3.1',' '
'7213 ','13','13.3','13.3.1',' '
'72141','13','13.3','13.3.1',' '
'72142','13','13.3','13.3.1',' '
'7215 ','13','13.3','13.3.1',' '
'7216 ','13','13.3','13.3.1',' '
'7217 ','13','13.3','13.3.1',' '
'7218 ','13','13.3','13.3.1',' '
'72190','13','13.3','13.3.1',' '
'72191','13','13.3','13.3.1',' '
'7220 ','13','13.3','13.3.2',' '
'72210','13','13.3','13.3.2',' '
'72211','13','13.3','13.3.2',' '
'7222 ','13','13.3','13.3.2',' '
'72230','13','13.3','13.3.2',' '
'72231','13','13.3','13.3.2',' '
'72232','13','13.3','13.3.2',' '
'72239','13','13.3','13.3.2',' '
'7224 ','13','13.3','13.3.2',' '
'72251','13','13.3','13.3.2',' '
'72252','13','13.3','13.3.2',' '
'7226 ','13','13.3','13.3.2',' '
'72270','13','13.3','13.3.2',' '
'72271','13','13.3','13.3.2',' '
'72272','13','13.3','13.3.2',' '
'72273','13','13.3','13.3.2',' '
'72280','13','13.3','13.3.2',' '
'72281','13','13.3','13.3.2',' '
'72282','13','13.3','13.3.2',' '
'72283','13','13.3','13.3.2',' '
'72290','13','13.3','13.3.2',' '
'72291','13','13.3','13.3.2',' '
'72292','13','13.3','13.3.2',' '
'72293','13','13.3','13.3.2',' '
'7234 ','13','13.3','13.3.3','13.3.3.1'
'72402','13','13.3','13.3.3','13.3.3.2'
'72403','13','13.3','13.3.3','13.3.3.2'
'7242 ','13','13.3','13.3.3','13.3.3.3'
'7243 ','13','13.3','13.3.3','13.3.3.4'
'7244 ','13','13.3','13.3.3','13.3.3.5'
'7245 ','13','13.3','13.3.3','13.3.3.6'
'7201 ','13','13.3','13.3.3','13.3.3.7'
'7202 ','13','13.3','13.3.3','13.3.3.7'
'72081','13','13.3','13.3.3','13.3.3.7'
'72089','13','13.3','13.3.3','13.3.3.7'
'7209 ','13','13.3','13.3.3','13.3.3.7'
'7230 ','13','13.3','13.3.3','13.3.3.7'
'7231 ','13','13.3','13.3.3','13.3.3.7'
'7232 ','13','13.3','13.3.3','13.3.3.7'
'7233 ','13','13.3','13.3.3','13.3.3.7'
'7235 ','13','13.3','13.3.3','13.3.3.7'
'7236 ','13','13.3','13.3.3','13.3.3.7'
'7237 ','13','13.3','13.3.3','13.3.3.7'
'7238 ','13','13.3','13.3.3','13.3.3.7'
'7239 ','13','13.3','13.3.3','13.3.3.7'
'72400','13','13.3','13.3.3','13.3.3.7'
'72401','13','13.3','13.3.3','13.3.3.7'
'72409','13','13.3','13.3.3','13.3.3.7'
'7241 ','13','13.3','13.3.3','13.3.3.7'
'7246 ','13','13.3','13.3.3','13.3.3.7'
'72470','13','13.3','13.3.3','13.3.3.7'
'72471','13','13.3','13.3.3','13.3.3.7'
'72479','13','13.3','13.3.3','13.3.3.7'
'7248 ','13','13.3','13.3.3','13.3.3.7'
'7249 ','13','13.3','13.3.3','13.3.3.7'
'73300','13','13.4',' ',' '
'73301','13','13.4',' ',' '
'73302','13','13.4',' ',' '
'73303','13','13.4',' ',' '
'73309','13','13.4',' ',' '
'7331 ','13','13.5',' ',' '
'73310','13','13.5',' ',' '
'73311','13','13.5',' ',' '
'73312','13','13.5',' ',' '
'73313','13','13.5',' ',' '
'73314','13','13.5',' ',' '
'73315','13','13.5',' ',' '
'73316','13','13.5',' ',' '
'73319','13','13.5',' ',' '
'73393','13','13.5',' ',' '
'73394','13','13.5',' ',' '
'73395','13','13.5',' ',' '
'73396','13','13.5',' ',' '
'73397','13','13.5',' ',' '
'73398','13','13.5',' ',' '
'V1351','13','13.5',' ',' '
'7271 ','13','13.6','13.6.1',' '
'734  ','13','13.6','13.6.1',' '
'7350 ','13','13.6','13.6.1',' '
'7351 ','13','13.6','13.6.1',' '
'7352 ','13','13.6','13.6.1',' '
'7353 ','13','13.6','13.6.1',' '
'7354 ','13','13.6','13.6.1',' '
'7355 ','13','13.6','13.6.1',' '
'7358 ','13','13.6','13.6.1',' '
'7359 ','13','13.6','13.6.1',' '
'73670','13','13.6','13.6.1',' '
'73671','13','13.6','13.6.1',' '
'73672','13','13.6','13.6.1',' '
'73673','13','13.6','13.6.1',' '
'73674','13','13.6','13.6.1',' '
'73675','13','13.6','13.6.1',' '
'73676','13','13.6','13.6.1',' '
'73679','13','13.6','13.6.1',' '
'71840','13','13.6','13.6.2',' '
'71841','13','13.6','13.6.2',' '
'71842','13','13.6','13.6.2',' '
'71843','13','13.6','13.6.2',' '
'71844','13','13.6','13.6.2',' '
'71845','13','13.6','13.6.2',' '
'71846','13','13.6','13.6.2',' '
'71847','13','13.6','13.6.2',' '
'71848','13','13.6','13.6.2',' '
'71849','13','13.6','13.6.2',' '
'73600','13','13.6','13.6.2',' '
'73601','13','13.6','13.6.2',' '
'73602','13','13.6','13.6.2',' '
'73603','13','13.6','13.6.2',' '
'73604','13','13.6','13.6.2',' '
'73605','13','13.6','13.6.2',' '
'73606','13','13.6','13.6.2',' '
'73607','13','13.6','13.6.2',' '
'73609','13','13.6','13.6.2',' '
'7361 ','13','13.6','13.6.2',' '
'73620','13','13.6','13.6.2',' '
'73621','13','13.6','13.6.2',' '
'73622','13','13.6','13.6.2',' '
'73629','13','13.6','13.6.2',' '
'73630','13','13.6','13.6.2',' '
'73631','13','13.6','13.6.2',' '
'73632','13','13.6','13.6.2',' '
'73639','13','13.6','13.6.2',' '
'73641','13','13.6','13.6.2',' '
'73642','13','13.6','13.6.2',' '
'7365 ','13','13.6','13.6.2',' '
'7366 ','13','13.6','13.6.2',' '
'73681','13','13.6','13.6.2',' '
'73689','13','13.6','13.6.2',' '
'7369 ','13','13.6','13.6.2',' '
'7370 ','13','13.6','13.6.2',' '
'73710','13','13.6','13.6.2',' '
'73711','13','13.6','13.6.2',' '
'73712','13','13.6','13.6.2',' '
'73719','13','13.6','13.6.2',' '
'73720','13','13.6','13.6.2',' '
'73721','13','13.6','13.6.2',' '
'73722','13','13.6','13.6.2',' '
'73729','13','13.6','13.6.2',' '
'73733','13','13.6','13.6.2',' '
'73734','13','13.6','13.6.2',' '
'73739','13','13.6','13.6.2',' '
'73740','13','13.6','13.6.2',' '
'73741','13','13.6','13.6.2',' '
'73742','13','13.6','13.6.2',' '
'73743','13','13.6','13.6.2',' '
'7378 ','13','13.6','13.6.2',' '
'7379 ','13','13.6','13.6.2',' '
'7380 ','13','13.6','13.6.2',' '
'7381 ','13','13.6','13.6.2',' '
'73810','13','13.6','13.6.2',' '
'73811','13','13.6','13.6.2',' '
'73812','13','13.6','13.6.2',' '
'73819','13','13.6','13.6.2',' '
'7382 ','13','13.6','13.6.2',' '
'7383 ','13','13.6','13.6.2',' '
'7384 ','13','13.6','13.6.2',' '
'7385 ','13','13.6','13.6.2',' '
'7386 ','13','13.6','13.6.2',' '
'7387 ','13','13.6','13.6.2',' '
'7388 ','13','13.6','13.6.2',' '
'7389 ','13','13.6','13.6.2',' '
'7100 ','13','13.7',' ',' '
'7101 ','13','13.7',' ',' '
'7102 ','13','13.7',' ',' '
'7103 ','13','13.7',' ',' '
'7104 ','13','13.7',' ',' '
'7108 ','13','13.7',' ',' '
'7109 ','13','13.7',' ',' '
'32752','13','13.8',' ',' '
'56731','13','13.8',' ',' '
'7105 ','13','13.8',' ',' '
'725  ','13','13.8',' ',' '
'7260 ','13','13.8',' ',' '
'72610','13','13.8',' ',' '
'72611','13','13.8',' ',' '
'72612','13','13.8',' ',' '
'72613','13','13.8',' ',' '
'72619','13','13.8',' ',' '
'7262 ','13','13.8',' ',' '
'72630','13','13.8',' ',' '
'72631','13','13.8',' ',' '
'72632','13','13.8',' ',' '
'72633','13','13.8',' ',' '
'72639','13','13.8',' ',' '
'7264 ','13','13.8',' ',' '
'7265 ','13','13.8',' ',' '
'72660','13','13.8',' ',' '
'72661','13','13.8',' ',' '
'72662','13','13.8',' ',' '
'72663','13','13.8',' ',' '
'72664','13','13.8',' ',' '
'72665','13','13.8',' ',' '
'72669','13','13.8',' ',' '
'72670','13','13.8',' ',' '
'72671','13','13.8',' ',' '
'72672','13','13.8',' ',' '
'72673','13','13.8',' ',' '
'72679','13','13.8',' ',' '
'7268 ','13','13.8',' ',' '
'72690','13','13.8',' ',' '
'72691','13','13.8',' ',' '
'72700','13','13.8',' ',' '
'72701','13','13.8',' ',' '
'72702','13','13.8',' ',' '
'72703','13','13.8',' ',' '
'72704','13','13.8',' ',' '
'72705','13','13.8',' ',' '
'72706','13','13.8',' ',' '
'72709','13','13.8',' ',' '
'7272 ','13','13.8',' ',' '
'7273 ','13','13.8',' ',' '
'72740','13','13.8',' ',' '
'72741','13','13.8',' ',' '
'72742','13','13.8',' ',' '
'72743','13','13.8',' ',' '
'72749','13','13.8',' ',' '
'72750','13','13.8',' ',' '
'72751','13','13.8',' ',' '
'72759','13','13.8',' ',' '
'72760','13','13.8',' ',' '
'72761','13','13.8',' ',' '
'72762','13','13.8',' ',' '
'72763','13','13.8',' ',' '
'72764','13','13.8',' ',' '
'72765','13','13.8',' ',' '
'72766','13','13.8',' ',' '
'72767','13','13.8',' ',' '
'72768','13','13.8',' ',' '
'72769','13','13.8',' ',' '
'72781','13','13.8',' ',' '
'72782','13','13.8',' ',' '
'72783','13','13.8',' ',' '
'72789','13','13.8',' ',' '
'7279 ','13','13.8',' ',' '
'7280 ','13','13.8',' ',' '
'72810','13','13.8',' ',' '
'72811','13','13.8',' ',' '
'72812','13','13.8',' ',' '
'72813','13','13.8',' ',' '
'72819','13','13.8',' ',' '
'7282 ','13','13.8',' ',' '
'7283 ','13','13.8',' ',' '
'7284 ','13','13.8',' ',' '
'7285 ','13','13.8',' ',' '
'7286 ','13','13.8',' ',' '
'72871','13','13.8',' ',' '
'72879','13','13.8',' ',' '
'72881','13','13.8',' ',' '
'72882','13','13.8',' ',' '
'72883','13','13.8',' ',' '
'72884','13','13.8',' ',' '
'72885','13','13.8',' ',' '
'72886','13','13.8',' ',' '
'72887','13','13.8',' ',' '
'72888','13','13.8',' ',' '
'72889','13','13.8',' ',' '
'7289 ','13','13.8',' ',' '
'7290 ','13','13.8',' ',' '
'7291 ','13','13.8',' ',' '
'7292 ','13','13.8',' ',' '
'72930','13','13.8',' ',' '
'72931','13','13.8',' ',' '
'72939','13','13.8',' ',' '
'7294 ','13','13.8',' ',' '
'7295 ','13','13.8',' ',' '
'7296 ','13','13.8',' ',' '
'72971','13','13.8',' ',' '
'72972','13','13.8',' ',' '
'72973','13','13.8',' ',' '
'72979','13','13.8',' ',' '
'72981','13','13.8',' ',' '
'72982','13','13.8',' ',' '
'72989','13','13.8',' ',' '
'7299 ','13','13.8',' ',' '
'72990','13','13.8',' ',' '
'72991','13','13.8',' ',' '
'72992','13','13.8',' ',' '
'72999','13','13.8',' ',' '
'7819 ','13','13.8',' ',' '
'78191','13','13.8',' ',' '
'78192','13','13.8',' ',' '
'78194','13','13.8',' ',' '
'78199','13','13.8',' ',' '
'7937 ','13','13.8',' ',' '
'V135 ','13','13.8',' ',' '
'V1359','13','13.8',' ',' '
'V436 ','13','13.8',' ',' '
'V4360','13','13.8',' ',' '
'V4361','13','13.8',' ',' '
'V4362','13','13.8',' ',' '
'V4363','13','13.8',' ',' '
'V4364','13','13.8',' ',' '
'V4365','13','13.8',' ',' '
'V4366','13','13.8',' ',' '
'V4369','13','13.8',' ',' '
'V437 ','13','13.8',' ',' '
'V454 ','13','13.8',' ',' '
'V481 ','13','13.8',' ',' '
'V482 ','13','13.8',' ',' '
'V483 ','13','13.8',' ',' '
'V490 ','13','13.8',' ',' '
'V491 ','13','13.8',' ',' '
'V492 ','13','13.8',' ',' '
'V495 ','13','13.8',' ',' '
'V4960','13','13.8',' ',' '
'V4961','13','13.8',' ',' '
'V4962','13','13.8',' ',' '
'V4963','13','13.8',' ',' '
'V4964','13','13.8',' ',' '
'V4965','13','13.8',' ',' '
'V4966','13','13.8',' ',' '
'V4967','13','13.8',' ',' '
'V4970','13','13.8',' ',' '
'V4971','13','13.8',' ',' '
'V4972','13','13.8',' ',' '
'V4973','13','13.8',' ',' '
'V4974','13','13.8',' ',' '
'V4975','13','13.8',' ',' '
'V4976','13','13.8',' ',' '
'V4977','13','13.8',' ',' '
'V537 ','13','13.8',' ',' '
'7310 ','13','13.9',' ',' '
'7311 ','13','13.9',' ',' '
'7312 ','13','13.9',' ',' '
'7313 ','13','13.9',' ',' '
'7318 ','13','13.9',' ',' '
'7320 ','13','13.9',' ',' '
'7321 ','13','13.9',' ',' '
'7322 ','13','13.9',' ',' '
'7323 ','13','13.9',' ',' '
'7324 ','13','13.9',' ',' '
'7325 ','13','13.9',' ',' '
'7326 ','13','13.9',' ',' '
'7327 ','13','13.9',' ',' '
'7328 ','13','13.9',' ',' '
'7329 ','13','13.9',' ',' '
'73320','13','13.9',' ',' '
'73321','13','13.9',' ',' '
'73322','13','13.9',' ',' '
'73329','13','13.9',' ',' '
'7333 ','13','13.9',' ',' '
'73340','13','13.9',' ',' '
'73341','13','13.9',' ',' '
'73342','13','13.9',' ',' '
'73343','13','13.9',' ',' '
'73344','13','13.9',' ',' '
'73345','13','13.9',' ',' '
'73349','13','13.9',' ',' '
'7335 ','13','13.9',' ',' '
'7336 ','13','13.9',' ',' '
'7337 ','13','13.9',' ',' '
'73381','13','13.9',' ',' '
'73382','13','13.9',' ',' '
'73390','13','13.9',' ',' '
'73391','13','13.9',' ',' '
'73392','13','13.9',' ',' '
'73399','13','13.9',' ',' '
'73730','13','13.9',' ',' '
'73731','13','13.9',' ',' '
'73732','13','13.9',' ',' '
'7390 ','13','13.9',' ',' '
'7391 ','13','13.9',' ',' '
'7392 ','13','13.9',' ',' '
'7393 ','13','13.9',' ',' '
'7394 ','13','13.9',' ',' '
'7395 ','13','13.9',' ',' '
'7396 ','13','13.9',' ',' '
'7397 ','13','13.9',' ',' '
'7398 ','13','13.9',' ',' '
'7399 ','13','13.9',' ',' '
'V424 ','13','13.9',' ',' '
'V486 ','13','13.9',' ',' '
'V487 ','13','13.9',' ',' '
'V494 ','13','13.9',' ',' '
'V8821','13','13.9',' ',' '
'V8822','13','13.9',' ',' '
'V8829','13','13.9',' ',' '
'V1365','14','14.1',' ',' '
'74510','14','14.1','14.1.1',' '
'7452 ','14','14.1','14.1.2',' '
'7454 ','14','14.1','14.1.3',' '
'7455 ','14','14.1','14.1.4',' '
'74560','14','14.1','14.1.5',' '
'74561','14','14.1','14.1.5',' '
'74569','14','14.1','14.1.5',' '
'74600','14','14.1','14.1.6',' '
'74601','14','14.1','14.1.6',' '
'74602','14','14.1','14.1.6',' '
'74609','14','14.1','14.1.6',' '
'7463 ','14','14.1','14.1.7',' '
'7470 ','14','14.1','14.1.8',' '
'74710','14','14.1','14.1.9',' '
'7473 ','14','14.1','14.1.10',' '
'74731','14','14.1','14.1.10',' '
'74732','14','14.1','14.1.10',' '
'74739','14','14.1','14.1.10',' '
'74781','14','14.1','14.1.11',' '
'74511','14','14.1','14.1.12',' '
'7453 ','14','14.1','14.1.13',' '
'7464 ','14','14.1','14.1.14',' '
'7467 ','14','14.1','14.1.15',' '
'74761','14','14.1','14.1.16',' '
'74783','14','14.1','14.1.17',' '
'7450 ','14','14.1','14.1.18',' '
'74512','14','14.1','14.1.18',' '
'74519','14','14.1','14.1.18',' '
'7457 ','14','14.1','14.1.18',' '
'7458 ','14','14.1','14.1.18',' '
'7459 ','14','14.1','14.1.18',' '
'7461 ','14','14.1','14.1.19',' '
'7462 ','14','14.1','14.1.19',' '
'7465 ','14','14.1','14.1.19',' '
'7466 ','14','14.1','14.1.19',' '
'74681','14','14.1','14.1.20',' '
'74682','14','14.1','14.1.20',' '
'74683','14','14.1','14.1.20',' '
'74684','14','14.1','14.1.20',' '
'74685','14','14.1','14.1.20',' '
'74686','14','14.1','14.1.20',' '
'74687','14','14.1','14.1.20',' '
'74689','14','14.1','14.1.20',' '
'7469 ','14','14.1','14.1.20',' '
'74711','14','14.1','14.1.21',' '
'74720','14','14.1','14.1.21',' '
'74721','14','14.1','14.1.21',' '
'74722','14','14.1','14.1.21',' '
'74729','14','14.1','14.1.21',' '
'74740','14','14.1','14.1.22',' '
'74741','14','14.1','14.1.22',' '
'74742','14','14.1','14.1.22',' '
'74749','14','14.1','14.1.22',' '
'7475 ','14','14.1','14.1.22',' '
'7476 ','14','14.1','14.1.22',' '
'74760','14','14.1','14.1.22',' '
'74762','14','14.1','14.1.22',' '
'74763','14','14.1','14.1.22',' '
'74764','14','14.1','14.1.22',' '
'74769','14','14.1','14.1.22',' '
'74782','14','14.1','14.1.22',' '
'74789','14','14.1','14.1.22',' '
'7479 ','14','14.1','14.1.22',' '
'V1367','14','14.2',' ',' '
'7503 ','14','14.2','14.2.1',' '
'7505 ','14','14.2','14.2.2',' '
'7512 ','14','14.2','14.2.3',' '
'7513 ','14','14.2','14.2.4',' '
'7510 ','14','14.2','14.2.5',' '
'7511 ','14','14.2','14.2.6',' '
'7514 ','14','14.2','14.2.7',' '
'7500 ','14','14.2','14.2.8',' '
'75010','14','14.2','14.2.8',' '
'75011','14','14.2','14.2.8',' '
'75012','14','14.2','14.2.8',' '
'75013','14','14.2','14.2.8',' '
'75015','14','14.2','14.2.8',' '
'75016','14','14.2','14.2.8',' '
'75019','14','14.2','14.2.8',' '
'75021','14','14.2','14.2.8',' '
'75022','14','14.2','14.2.8',' '
'75023','14','14.2','14.2.8',' '
'75024','14','14.2','14.2.8',' '
'75025','14','14.2','14.2.8',' '
'75026','14','14.2','14.2.8',' '
'75027','14','14.2','14.2.8',' '
'75029','14','14.2','14.2.8',' '
'7504 ','14','14.2','14.2.8',' '
'7506 ','14','14.2','14.2.8',' '
'7507 ','14','14.2','14.2.8',' '
'7508 ','14','14.2','14.2.8',' '
'7509 ','14','14.2','14.2.8',' '
'7515 ','14','14.2','14.2.9',' '
'75160','14','14.2','14.2.9',' '
'75161','14','14.2','14.2.9',' '
'75162','14','14.2','14.2.9',' '
'75169','14','14.2','14.2.9',' '
'7517 ','14','14.2','14.2.9',' '
'7518 ','14','14.2','14.2.9',' '
'7519 ','14','14.2','14.2.9',' '
'V1362','14','14.3',' ',' '
'7525 ','14','14.3','14.3.1',' '
'75251','14','14.3','14.3.1',' '
'75252','14','14.3','14.3.1',' '
'7526 ','14','14.3','14.3.2',' '
'75261','14','14.3','14.3.2',' '
'75262','14','14.3','14.3.2',' '
'V1361','14','14.3','14.3.2',' '
'7532 ','14','14.3','14.3.3',' '
'75320','14','14.3','14.3.3',' '
'75321','14','14.3','14.3.3',' '
'75322','14','14.3','14.3.3',' '
'75323','14','14.3','14.3.3',' '
'75329','14','14.3','14.3.3',' '
'75312','14','14.3','14.3.4',' '
'75313','14','14.3','14.3.4',' '
'75314','14','14.3','14.3.4',' '
'7531 ','14','14.3','14.3.5',' '
'75310','14','14.3','14.3.5',' '
'75311','14','14.3','14.3.5',' '
'75315','14','14.3','14.3.5',' '
'75316','14','14.3','14.3.5',' '
'75317','14','14.3','14.3.5',' '
'75319','14','14.3','14.3.5',' '
'75211','14','14.3','14.3.6',' '
'7520 ','14','14.3','14.3.7',' '
'75210','14','14.3','14.3.7',' '
'75219','14','14.3','14.3.7',' '
'7522 ','14','14.3','14.3.7',' '
'7523 ','14','14.3','14.3.7',' '
'75231','14','14.3','14.3.7',' '
'75232','14','14.3','14.3.7',' '
'75233','14','14.3','14.3.7',' '
'75234','14','14.3','14.3.7',' '
'75235','14','14.3','14.3.7',' '
'75236','14','14.3','14.3.7',' '
'75239','14','14.3','14.3.7',' '
'75240','14','14.3','14.3.7',' '
'75241','14','14.3','14.3.7',' '
'75242','14','14.3','14.3.7',' '
'75243','14','14.3','14.3.7',' '
'75244','14','14.3','14.3.7',' '
'75245','14','14.3','14.3.7',' '
'75246','14','14.3','14.3.7',' '
'75247','14','14.3','14.3.7',' '
'75249','14','14.3','14.3.7',' '
'75263','14','14.3','14.3.7',' '
'75264','14','14.3','14.3.7',' '
'75265','14','14.3','14.3.7',' '
'75269','14','14.3','14.3.7',' '
'7527 ','14','14.3','14.3.7',' '
'7528 ','14','14.3','14.3.7',' '
'75281','14','14.3','14.3.7',' '
'75289','14','14.3','14.3.7',' '
'7529 ','14','14.3','14.3.7',' '
'7530 ','14','14.3','14.3.8',' '
'7533 ','14','14.3','14.3.8',' '
'7534 ','14','14.3','14.3.8',' '
'7535 ','14','14.3','14.3.8',' '
'7536 ','14','14.3','14.3.8',' '
'7537 ','14','14.3','14.3.8',' '
'7538 ','14','14.3','14.3.8',' '
'7539 ','14','14.3','14.3.8',' '
'V1363','14','14.4',' ',' '
'74100','14','14.4','14.4.1',' '
'74101','14','14.4','14.4.1',' '
'74102','14','14.4','14.4.1',' '
'74103','14','14.4','14.4.1',' '
'74190','14','14.4','14.4.1',' '
'74191','14','14.4','14.4.1',' '
'74192','14','14.4','14.4.1',' '
'74193','14','14.4','14.4.1',' '
'7423 ','14','14.4','14.4.2',' '
'74251','14','14.4','14.4.3',' '
'74253','14','14.4','14.4.3',' '
'74259','14','14.4','14.4.3',' '
'7421 ','14','14.4','14.4.4',' '
'7400 ','14','14.4','14.4.5',' '
'7401 ','14','14.4','14.4.5',' '
'7402 ','14','14.4','14.4.5',' '
'7420 ','14','14.4','14.4.5',' '
'7422 ','14','14.4','14.4.5',' '
'7424 ','14','14.4','14.4.5',' '
'7428 ','14','14.4','14.4.5',' '
'7429 ','14','14.4','14.4.5',' '
'74900','14','14.5','14.5.1',' '
'74901','14','14.5','14.5.1',' '
'74902','14','14.5','14.5.1',' '
'74903','14','14.5','14.5.1',' '
'74904','14','14.5','14.5.1',' '
'74910','14','14.5','14.5.2',' '
'74911','14','14.5','14.5.2',' '
'74912','14','14.5','14.5.2',' '
'74913','14','14.5','14.5.2',' '
'74914','14','14.5','14.5.2',' '
'74920','14','14.5','14.5.2',' '
'74921','14','14.5','14.5.2',' '
'74922','14','14.5','14.5.2',' '
